customer_id,purchase_date,amount,age,income,signup_date,churn,purchase_id
CUST0746,2021-05-06,222.94,52,41754,2019-04-03,0,PUR06777
CUST0746,2022-07-15,247.71,52,41754,2019-04-03,0,PUR06778
CUST0746,2019-12-17,378.98,52,41754,2019-04-03,0,PUR06779
CUST0746,2020-05-05,490.65,52,41754,2019-04-03,0,PUR06780
CUST0746,2023-05-23,407.07,52,41754,2019-04-03,0,PUR06781
CUST0746,2022-08-09,374.31,52,41754,2019-04-03,0,PUR06782
CUST0747,2020-11-08,378.21,36,23972,2020-09-18,1,PUR06783
CUST0747,2020-11-02,425.4,36,23972,2020-09-18,1,PUR06784
CUST0747,2020-11-27,237.72,36,23972,2020-09-18,1,PUR06785
CUST0748,2020-03-06,96.85,37,90831,2020-01-30,0,PUR06786
CUST0748,2020-02-14,345.23,37,90831,2020-01-30,0,PUR06787
CUST0748,2023-12-17,212.49,37,90831,2020-01-30,0,PUR06788
CUST0748,2020-05-11,59.13,37,90831,2020-01-30,0,PUR06789
CUST0748,2021-07-14,492.13,37,90831,2020-01-30,0,PUR06790
CUST0748,2022-01-17,100.43,37,90831,2020-01-30,0,PUR06791
CUST0748,2022-10-11,78.35,37,90831,2020-01-30,0,PUR06792
CUST0748,2022-08-24,302.43,37,90831,2020-01-30,0,PUR06793
CUST0748,2022-06-01,131.1,37,90831,2020-01-30,0,PUR06794
CUST0748,2021-08-23,183.45,37,90831,2020-01-30,0,PUR06795
CUST0748,2020-08-19,30.59,37,90831,2020-01-30,0,PUR06796
CUST0748,2020-12-08,383.67,37,90831,2020-01-30,0,PUR06797
CUST0748,2023-01-17,97.43,37,90831,2020-01-30,0,PUR06798
CUST0748,2022-11-24,451.28,37,90831,2020-01-30,0,PUR06799
CUST0748,2020-10-11,415.98,37,90831,2020-01-30,0,PUR06800
CUST0748,2022-03-22,154.03,37,90831,2020-01-30,0,PUR06801
CUST0748,2023-05-19,30.22,37,90831,2020-01-30,0,PUR06802
CUST0748,2023-08-02,204.65,37,90831,2020-01-30,0,PUR06803
CUST0749,2023-10-05,419.88,35,61873,2018-04-17,0,PUR06804
CUST0749,2023-11-12,175.96,35,61873,2018-04-17,0,PUR06805
CUST0749,2022-01-12,264.6,35,61873,2018-04-17,0,PUR06806
CUST0749,2022-11-28,131.92,35,61873,2018-04-17,0,PUR06807
CUST0749,2021-02-27,369.39,35,61873,2018-04-17,0,PUR06808
CUST0749,2020-04-20,281.27,35,61873,2018-04-17,0,PUR06809
CUST0749,2019-06-22,86.97,35,61873,2018-04-17,0,PUR06810
CUST0749,2023-07-06,280.08,35,61873,2018-04-17,0,PUR06811
CUST0749,2021-02-07,80.39,35,61873,2018-04-17,0,PUR06812
CUST0749,2022-09-26,355.18,35,61873,2018-04-17,0,PUR06813
CUST0749,2023-07-05,358.04,35,61873,2018-04-17,0,PUR06814
CUST0750,2023-11-22,495.84,64,114661,2021-11-06,0,PUR06815
CUST0750,2023-01-31,156.49,64,114661,2021-11-06,0,PUR06816
CUST0750,2022-05-09,58.26,64,114661,2021-11-06,0,PUR06817
CUST0750,2022-01-30,188.99,64,114661,2021-11-06,0,PUR06818
CUST0750,2022-12-08,42.17,64,114661,2021-11-06,0,PUR06819
CUST0750,2023-12-13,86.25,64,114661,2021-11-06,0,PUR06820
CUST0750,2023-06-26,433.3,64,114661,2021-11-06,0,PUR06821
CUST0750,2023-05-31,70.32,64,114661,2021-11-06,0,PUR06822
CUST0750,2022-07-19,78.1,64,114661,2021-11-06,0,PUR06823
CUST0750,2022-01-25,102.91,64,114661,2021-11-06,0,PUR06824
CUST0750,2022-12-11,344.41,64,114661,2021-11-06,0,PUR06825
CUST0750,2023-11-15,492.07,64,114661,2021-11-06,0,PUR06826
CUST0751,2021-12-14,129.47,58,29903,2021-01-05,0,PUR06827
CUST0751,2023-10-17,480.67,58,29903,2021-01-05,0,PUR06828
CUST0751,2021-09-16,155.15,58,29903,2021-01-05,0,PUR06829
CUST0752,2022-06-20,267.38,66,23020,2018-06-17,0,PUR06830
CUST0752,2021-08-27,347.98,66,23020,2018-06-17,0,PUR06831
CUST0753,2020-08-15,483.58,31,61755,2019-03-21,0,PUR06832
CUST0753,2022-04-28,231.43,31,61755,2019-03-21,0,PUR06833
CUST0753,2023-09-11,421.15,31,61755,2019-03-21,0,PUR06834
CUST0753,2021-12-23,275.98,31,61755,2019-03-21,0,PUR06835
CUST0754,2019-07-15,123.64,32,105956,2018-05-14,0,PUR06836
CUST0754,2022-12-06,40.56,32,105956,2018-05-14,0,PUR06837
CUST0754,2022-01-07,201.92,32,105956,2018-05-14,0,PUR06838
CUST0754,2019-08-24,343.69,32,105956,2018-05-14,0,PUR06839
CUST0754,2019-12-18,89.34,32,105956,2018-05-14,0,PUR06840
CUST0754,2019-11-04,424.91,32,105956,2018-05-14,0,PUR06841
CUST0754,2019-10-25,382.46,32,105956,2018-05-14,0,PUR06842
CUST0754,2020-10-22,340.91,32,105956,2018-05-14,0,PUR06843
CUST0754,2020-06-26,251.59,32,105956,2018-05-14,0,PUR06844
CUST0754,2021-03-18,362.36,32,105956,2018-05-14,0,PUR06845
CUST0755,2022-06-08,335.61,48,106988,2021-12-18,1,PUR06846
CUST0755,2022-10-20,405.03,48,106988,2021-12-18,1,PUR06847
CUST0755,2022-05-30,395.54,48,106988,2021-12-18,1,PUR06848
CUST0756,2023-06-12,163.75,18,65648,2021-08-31,0,PUR06849
CUST0756,2023-11-13,230.62,18,65648,2021-08-31,0,PUR06850
CUST0756,2023-06-11,230.77,18,65648,2021-08-31,0,PUR06851
CUST0756,2023-05-11,465.44,18,65648,2021-08-31,0,PUR06852
CUST0757,2021-01-13,460.92,20,29516,2018-05-23,0,PUR06853
CUST0757,2022-06-09,441.85,20,29516,2018-05-23,0,PUR06854
CUST0757,2020-08-12,101.77,20,29516,2018-05-23,0,PUR06855
CUST0757,2020-01-02,97.21,20,29516,2018-05-23,0,PUR06856
CUST0757,2019-11-20,195.15,20,29516,2018-05-23,0,PUR06857
CUST0758,2023-07-20,304.79,33,22396,2021-01-20,0,PUR06858
CUST0758,2023-12-14,266.04,33,22396,2021-01-20,0,PUR06859
CUST0758,2022-09-17,130.56,33,22396,2021-01-20,0,PUR06860
CUST0758,2021-04-15,466.13,33,22396,2021-01-20,0,PUR06861
CUST0758,2022-04-07,366.89,33,22396,2021-01-20,0,PUR06862
CUST0758,2021-09-10,258.96,33,22396,2021-01-20,0,PUR06863
CUST0758,2021-01-31,149.15,33,22396,2021-01-20,0,PUR06864
CUST0758,2023-11-04,144.71,33,22396,2021-01-20,0,PUR06865
CUST0759,2020-06-14,30.21,40,104082,2020-04-27,0,PUR06866
CUST0759,2022-11-04,221.7,40,104082,2020-04-27,0,PUR06867
CUST0759,2020-10-23,166.07,40,104082,2020-04-27,0,PUR06868
CUST0759,2021-12-11,478.45,40,104082,2020-04-27,0,PUR06869
CUST0760,2023-04-21,178.06,28,39129,2020-10-17,0,PUR06870
CUST0760,2023-09-28,364.88,28,39129,2020-10-17,0,PUR06871
CUST0760,2021-01-02,131.74,28,39129,2020-10-17,0,PUR06872
CUST0760,2021-02-08,465.74,28,39129,2020-10-17,0,PUR06873
CUST0760,2020-10-24,292.98,28,39129,2020-10-17,0,PUR06874
CUST0760,2022-11-14,94.48,28,39129,2020-10-17,0,PUR06875
CUST0760,2021-10-23,282.91,28,39129,2020-10-17,0,PUR06876
CUST0760,2023-04-09,65.39,28,39129,2020-10-17,0,PUR06877
CUST0760,2020-11-20,484.16,28,39129,2020-10-17,0,PUR06878
CUST0760,2023-01-23,450.02,28,39129,2020-10-17,0,PUR06879
CUST0760,2023-03-05,106.63,28,39129,2020-10-17,0,PUR06880
CUST0760,2020-11-07,300.52,28,39129,2020-10-17,0,PUR06881
CUST0760,2021-11-10,164.22,28,39129,2020-10-17,0,PUR06882
CUST0760,2023-05-12,285.56,28,39129,2020-10-17,0,PUR06883
CUST0760,2022-05-23,432.46,28,39129,2020-10-17,0,PUR06884
CUST0760,2023-11-22,135.24,28,39129,2020-10-17,0,PUR06885
CUST0760,2022-11-10,98.04,28,39129,2020-10-17,0,PUR06886
CUST0760,2022-03-12,121.62,28,39129,2020-10-17,0,PUR06887
CUST0761,2022-05-30,172.39,29,21591,2021-12-21,1,PUR06888
CUST0761,2022-03-03,422.84,29,21591,2021-12-21,1,PUR06889
CUST0761,2022-05-15,394.05,29,21591,2021-12-21,1,PUR06890
CUST0761,2022-02-09,28.52,29,21591,2021-12-21,1,PUR06891
CUST0762,2023-05-06,330.91,27,31303,2021-07-31,0,PUR06892
CUST0762,2023-10-07,40.25,27,31303,2021-07-31,0,PUR06893
CUST0762,2021-08-16,288.34,27,31303,2021-07-31,0,PUR06894
CUST0762,2021-11-17,270.08,27,31303,2021-07-31,0,PUR06895
CUST0762,2023-01-11,160.99,27,31303,2021-07-31,0,PUR06896
CUST0762,2022-11-04,219.26,27,31303,2021-07-31,0,PUR06897
CUST0762,2022-02-17,172.08,27,31303,2021-07-31,0,PUR06898
CUST0762,2021-09-04,168.69,27,31303,2021-07-31,0,PUR06899
CUST0762,2023-11-12,458.93,27,31303,2021-07-31,0,PUR06900
CUST0762,2023-03-15,388.81,27,31303,2021-07-31,0,PUR06901
CUST0762,2023-10-25,118.19,27,31303,2021-07-31,0,PUR06902
CUST0762,2023-06-28,181.85,27,31303,2021-07-31,0,PUR06903
CUST0762,2022-05-02,65.26,27,31303,2021-07-31,0,PUR06904
CUST0762,2023-10-13,214.38,27,31303,2021-07-31,0,PUR06905
CUST0762,2023-02-09,173.73,27,31303,2021-07-31,0,PUR06906
CUST0762,2023-10-30,231.84,27,31303,2021-07-31,0,PUR06907
CUST0762,2022-10-26,389.08,27,31303,2021-07-31,0,PUR06908
CUST0762,2022-05-10,267.17,27,31303,2021-07-31,0,PUR06909
CUST0762,2022-03-31,418.96,27,31303,2021-07-31,0,PUR06910
CUST0762,2022-12-30,73.42,27,31303,2021-07-31,0,PUR06911
CUST0763,2019-09-27,50.87,49,50561,2019-03-21,0,PUR06912
CUST0763,2019-11-09,119.66,49,50561,2019-03-21,0,PUR06913
CUST0763,2020-02-09,171.62,49,50561,2019-03-21,0,PUR06914
CUST0763,2019-10-15,483.88,49,50561,2019-03-21,0,PUR06915
CUST0763,2023-08-30,147.01,49,50561,2019-03-21,0,PUR06916
CUST0763,2021-07-24,143.85,49,50561,2019-03-21,0,PUR06917
CUST0763,2019-11-17,174.63,49,50561,2019-03-21,0,PUR06918
CUST0763,2020-01-12,453.41,49,50561,2019-03-21,0,PUR06919
CUST0763,2021-07-13,348.26,49,50561,2019-03-21,0,PUR06920
CUST0764,2020-02-09,26.39,33,91719,2019-04-17,0,PUR06921
CUST0764,2020-12-11,462.14,33,91719,2019-04-17,0,PUR06922
CUST0764,2023-08-03,393.29,33,91719,2019-04-17,0,PUR06923
CUST0764,2023-11-09,411.43,33,91719,2019-04-17,0,PUR06924
CUST0764,2023-05-11,310.37,33,91719,2019-04-17,0,PUR06925
CUST0764,2019-06-14,364.89,33,91719,2019-04-17,0,PUR06926
CUST0764,2022-05-21,427.35,33,91719,2019-04-17,0,PUR06927
CUST0764,2022-01-17,171.84,33,91719,2019-04-17,0,PUR06928
CUST0764,2021-06-23,283.64,33,91719,2019-04-17,0,PUR06929
CUST0764,2020-05-20,70.05,33,91719,2019-04-17,0,PUR06930
CUST0764,2022-09-11,290.9,33,91719,2019-04-17,0,PUR06931
CUST0764,2019-11-05,131.94,33,91719,2019-04-17,0,PUR06932
CUST0764,2023-04-11,110.59,33,91719,2019-04-17,0,PUR06933
CUST0764,2021-12-18,110.94,33,91719,2019-04-17,0,PUR06934
CUST0764,2023-03-31,33.94,33,91719,2019-04-17,0,PUR06935
CUST0764,2022-07-12,418.03,33,91719,2019-04-17,0,PUR06936
CUST0764,2022-09-16,258.56,33,91719,2019-04-17,0,PUR06937
CUST0765,2022-11-08,91.24,25,112108,2021-03-29,0,PUR06938
CUST0765,2023-09-27,420.75,25,112108,2021-03-29,0,PUR06939
CUST0765,2023-08-12,280.73,25,112108,2021-03-29,0,PUR06940
CUST0765,2023-07-10,183.23,25,112108,2021-03-29,0,PUR06941
CUST0766,2020-12-31,393.17,55,119616,2019-08-06,0,PUR06942
CUST0766,2022-11-18,130.24,55,119616,2019-08-06,0,PUR06943
CUST0766,2022-02-07,125.69,55,119616,2019-08-06,0,PUR06944
CUST0766,2022-03-22,40.28,55,119616,2019-08-06,0,PUR06945
CUST0767,2020-05-16,331.73,29,106231,2020-03-30,0,PUR06946
CUST0767,2021-09-09,230.71,29,106231,2020-03-30,0,PUR06947
CUST0767,2022-10-19,221.54,29,106231,2020-03-30,0,PUR06948
CUST0768,2018-08-12,289.22,41,27314,2018-01-24,1,PUR06949
CUST0768,2018-04-08,357.56,41,27314,2018-01-24,1,PUR06950
CUST0768,2018-03-24,54.67,41,27314,2018-01-24,1,PUR06951
CUST0768,2018-03-29,196.25,41,27314,2018-01-24,1,PUR06952
CUST0769,2019-09-22,448.3,45,39623,2018-12-03,0,PUR06953
CUST0769,2019-04-09,56.92,45,39623,2018-12-03,0,PUR06954
CUST0769,2023-07-20,157.78,45,39623,2018-12-03,0,PUR06955
CUST0769,2020-09-22,250.36,45,39623,2018-12-03,0,PUR06956
CUST0769,2022-11-29,479.24,45,39623,2018-12-03,0,PUR06957
CUST0769,2020-09-23,226.46,45,39623,2018-12-03,0,PUR06958
CUST0769,2019-02-18,220.07,45,39623,2018-12-03,0,PUR06959
CUST0769,2021-07-14,281.16,45,39623,2018-12-03,0,PUR06960
CUST0769,2021-11-19,27.6,45,39623,2018-12-03,0,PUR06961
CUST0769,2023-11-03,418.56,45,39623,2018-12-03,0,PUR06962
CUST0769,2019-11-04,79.15,45,39623,2018-12-03,0,PUR06963
CUST0769,2022-02-12,113.05,45,39623,2018-12-03,0,PUR06964
CUST0769,2020-10-29,425.93,45,39623,2018-12-03,0,PUR06965
CUST0769,2020-02-27,488.16,45,39623,2018-12-03,0,PUR06966
CUST0769,2023-07-21,477.51,45,39623,2018-12-03,0,PUR06967
CUST0769,2022-03-29,133.34,45,39623,2018-12-03,0,PUR06968
CUST0769,2019-04-21,205.52,45,39623,2018-12-03,0,PUR06969
CUST0769,2021-09-14,336.52,45,39623,2018-12-03,0,PUR06970
CUST0770,2023-03-29,175.45,25,87675,2020-03-18,0,PUR06971
CUST0770,2020-10-28,496.92,25,87675,2020-03-18,0,PUR06972
CUST0770,2021-02-13,242.82,25,87675,2020-03-18,0,PUR06973
CUST0770,2021-06-19,248.34,25,87675,2020-03-18,0,PUR06974
CUST0770,2021-06-27,383.18,25,87675,2020-03-18,0,PUR06975
CUST0770,2021-08-08,466.54,25,87675,2020-03-18,0,PUR06976
CUST0770,2020-06-26,317.79,25,87675,2020-03-18,0,PUR06977
CUST0770,2023-04-20,77.27,25,87675,2020-03-18,0,PUR06978
CUST0770,2021-09-12,484.15,25,87675,2020-03-18,0,PUR06979
CUST0770,2021-03-08,210.8,25,87675,2020-03-18,0,PUR06980
CUST0770,2022-04-03,282.21,25,87675,2020-03-18,0,PUR06981
CUST0770,2020-08-11,131.72,25,87675,2020-03-18,0,PUR06982
CUST0770,2021-08-02,70.03,25,87675,2020-03-18,0,PUR06983
CUST0770,2020-05-21,442.58,25,87675,2020-03-18,0,PUR06984
CUST0770,2022-05-29,369.68,25,87675,2020-03-18,0,PUR06985
CUST0770,2022-06-29,152.38,25,87675,2020-03-18,0,PUR06986
CUST0770,2022-01-11,269.75,25,87675,2020-03-18,0,PUR06987
CUST0771,2021-08-13,461.11,45,116826,2018-11-05,0,PUR06988
CUST0771,2023-03-28,146.76,45,116826,2018-11-05,0,PUR06989
CUST0771,2022-09-18,178.74,45,116826,2018-11-05,0,PUR06990
CUST0771,2023-08-06,133.13,45,116826,2018-11-05,0,PUR06991
CUST0771,2023-05-27,78.9,45,116826,2018-11-05,0,PUR06992
CUST0771,2022-05-03,70.11,45,116826,2018-11-05,0,PUR06993
CUST0771,2019-12-04,44.87,45,116826,2018-11-05,0,PUR06994
CUST0771,2019-09-17,277.78,45,116826,2018-11-05,0,PUR06995
CUST0771,2023-04-04,148.74,45,116826,2018-11-05,0,PUR06996
CUST0771,2020-01-04,481.48,45,116826,2018-11-05,0,PUR06997
CUST0771,2022-02-10,403.96,45,116826,2018-11-05,0,PUR06998
CUST0771,2022-10-03,401.77,45,116826,2018-11-05,0,PUR06999
CUST0771,2023-06-02,38.89,45,116826,2018-11-05,0,PUR07000
CUST0771,2023-04-19,469.39,45,116826,2018-11-05,0,PUR07001
CUST0771,2023-06-22,306.68,45,116826,2018-11-05,0,PUR07002
CUST0771,2023-11-14,364.31,45,116826,2018-11-05,0,PUR07003
CUST0771,2019-08-19,436.39,45,116826,2018-11-05,0,PUR07004
CUST0772,2018-09-29,344.09,53,85082,2018-05-05,1,PUR07005
CUST0773,2021-09-25,382.74,43,103624,2019-03-11,0,PUR07006
CUST0773,2022-01-17,219.13,43,103624,2019-03-11,0,PUR07007
CUST0773,2023-06-13,55.46,43,103624,2019-03-11,0,PUR07008
CUST0773,2023-02-12,356.23,43,103624,2019-03-11,0,PUR07009
CUST0773,2022-08-28,298.97,43,103624,2019-03-11,0,PUR07010
CUST0773,2021-07-25,442.18,43,103624,2019-03-11,0,PUR07011
CUST0773,2020-07-08,163.8,43,103624,2019-03-11,0,PUR07012
CUST0773,2021-05-21,132.0,43,103624,2019-03-11,0,PUR07013
CUST0773,2020-02-18,26.42,43,103624,2019-03-11,0,PUR07014
CUST0773,2021-03-26,92.34,43,103624,2019-03-11,0,PUR07015
CUST0773,2021-05-01,288.27,43,103624,2019-03-11,0,PUR07016
CUST0774,2022-02-10,115.69,25,53130,2021-09-28,0,PUR07017
CUST0774,2022-11-08,48.66,25,53130,2021-09-28,0,PUR07018
CUST0774,2023-10-01,110.72,25,53130,2021-09-28,0,PUR07019
CUST0774,2022-12-04,454.7,25,53130,2021-09-28,0,PUR07020
CUST0774,2023-07-01,45.37,25,53130,2021-09-28,0,PUR07021
CUST0774,2022-09-15,335.4,25,53130,2021-09-28,0,PUR07022
CUST0774,2022-10-02,442.02,25,53130,2021-09-28,0,PUR07023
CUST0774,2023-12-06,104.54,25,53130,2021-09-28,0,PUR07024
CUST0774,2022-01-13,340.84,25,53130,2021-09-28,0,PUR07025
CUST0774,2023-05-28,319.35,25,53130,2021-09-28,0,PUR07026
CUST0774,2022-12-30,328.8,25,53130,2021-09-28,0,PUR07027
CUST0775,2021-12-26,66.8,67,71756,2019-06-17,0,PUR07028
CUST0775,2022-09-11,72.36,67,71756,2019-06-17,0,PUR07029
CUST0775,2022-11-07,61.06,67,71756,2019-06-17,0,PUR07030
CUST0775,2020-08-12,198.28,67,71756,2019-06-17,0,PUR07031
CUST0775,2023-01-10,406.44,67,71756,2019-06-17,0,PUR07032
CUST0776,2023-10-24,239.53,45,117624,2020-10-23,0,PUR07033
CUST0776,2021-08-31,156.67,45,117624,2020-10-23,0,PUR07034
CUST0776,2023-12-29,367.27,45,117624,2020-10-23,0,PUR07035
CUST0777,2023-05-15,241.65,45,46292,2019-06-24,0,PUR07036
CUST0777,2023-06-29,285.66,45,46292,2019-06-24,0,PUR07037
CUST0777,2022-05-08,410.76,45,46292,2019-06-24,0,PUR07038
CUST0777,2019-07-08,115.25,45,46292,2019-06-24,0,PUR07039
CUST0777,2023-06-16,31.72,45,46292,2019-06-24,0,PUR07040
CUST0777,2022-06-10,484.54,45,46292,2019-06-24,0,PUR07041
CUST0777,2020-05-22,284.42,45,46292,2019-06-24,0,PUR07042
CUST0777,2021-05-16,118.82,45,46292,2019-06-24,0,PUR07043
CUST0777,2023-01-29,221.47,45,46292,2019-06-24,0,PUR07044
CUST0777,2021-07-20,29.8,45,46292,2019-06-24,0,PUR07045
CUST0777,2022-09-01,432.29,45,46292,2019-06-24,0,PUR07046
CUST0777,2023-01-26,67.23,45,46292,2019-06-24,0,PUR07047
CUST0777,2021-07-10,426.22,45,46292,2019-06-24,0,PUR07048
CUST0778,2021-09-19,65.56,54,106206,2021-02-07,0,PUR07049
CUST0778,2023-03-20,59.48,54,106206,2021-02-07,0,PUR07050
CUST0778,2022-05-13,136.15,54,106206,2021-02-07,0,PUR07051
CUST0778,2021-10-20,206.18,54,106206,2021-02-07,0,PUR07052
CUST0778,2023-02-03,301.75,54,106206,2021-02-07,0,PUR07053
CUST0778,2022-01-31,145.13,54,106206,2021-02-07,0,PUR07054
CUST0778,2023-01-14,481.97,54,106206,2021-02-07,0,PUR07055
CUST0779,2020-03-18,53.08,58,89274,2018-12-08,0,PUR07056
CUST0779,2021-10-26,344.27,58,89274,2018-12-08,0,PUR07057
CUST0779,2023-09-29,89.52,58,89274,2018-12-08,0,PUR07058
CUST0780,2023-02-08,62.37,53,22469,2019-03-06,0,PUR07059
CUST0780,2021-06-24,368.19,53,22469,2019-03-06,0,PUR07060
CUST0780,2020-12-17,104.21,53,22469,2019-03-06,0,PUR07061
CUST0780,2022-05-07,404.94,53,22469,2019-03-06,0,PUR07062
CUST0780,2020-06-17,494.06,53,22469,2019-03-06,0,PUR07063
CUST0780,2021-04-24,468.69,53,22469,2019-03-06,0,PUR07064
CUST0780,2023-03-12,176.74,53,22469,2019-03-06,0,PUR07065
CUST0781,2020-05-11,498.59,44,73947,2020-04-04,1,PUR07066
CUST0781,2020-11-02,127.04,44,73947,2020-04-04,1,PUR07067
CUST0781,2020-05-07,454.46,44,73947,2020-04-04,1,PUR07068
CUST0781,2020-08-02,342.55,44,73947,2020-04-04,1,PUR07069
CUST0781,2020-05-13,167.85,44,73947,2020-04-04,1,PUR07070
CUST0782,2022-07-20,197.14,34,42534,2018-12-22,0,PUR07071
CUST0782,2019-05-12,483.2,34,42534,2018-12-22,0,PUR07072
CUST0782,2023-12-02,383.82,34,42534,2018-12-22,0,PUR07073
CUST0782,2021-01-12,34.74,34,42534,2018-12-22,0,PUR07074
CUST0782,2019-05-13,136.25,34,42534,2018-12-22,0,PUR07075
CUST0782,2022-03-03,304.27,34,42534,2018-12-22,0,PUR07076
CUST0782,2019-02-01,352.73,34,42534,2018-12-22,0,PUR07077
CUST0782,2019-11-15,486.28,34,42534,2018-12-22,0,PUR07078
CUST0782,2020-04-26,63.26,34,42534,2018-12-22,0,PUR07079
CUST0782,2020-05-31,85.89,34,42534,2018-12-22,0,PUR07080
CUST0782,2022-11-13,238.93,34,42534,2018-12-22,0,PUR07081
CUST0782,2021-04-30,493.39,34,42534,2018-12-22,0,PUR07082
CUST0782,2021-04-16,142.99,34,42534,2018-12-22,0,PUR07083
CUST0782,2021-06-19,26.96,34,42534,2018-12-22,0,PUR07084
CUST0782,2020-03-20,39.95,34,42534,2018-12-22,0,PUR07085
CUST0782,2023-05-03,272.89,34,42534,2018-12-22,0,PUR07086
CUST0782,2022-08-25,131.76,34,42534,2018-12-22,0,PUR07087
CUST0783,2023-08-19,113.99,26,83620,2019-12-05,0,PUR07088
CUST0783,2021-12-08,260.29,26,83620,2019-12-05,0,PUR07089
CUST0783,2019-12-30,155.9,26,83620,2019-12-05,0,PUR07090
CUST0783,2020-07-27,377.77,26,83620,2019-12-05,0,PUR07091
CUST0783,2023-08-11,479.88,26,83620,2019-12-05,0,PUR07092
CUST0783,2021-11-09,376.07,26,83620,2019-12-05,0,PUR07093
CUST0783,2023-12-11,351.49,26,83620,2019-12-05,0,PUR07094
CUST0783,2023-01-13,84.05,26,83620,2019-12-05,0,PUR07095
CUST0783,2021-01-30,101.13,26,83620,2019-12-05,0,PUR07096
CUST0783,2021-07-28,197.05,26,83620,2019-12-05,0,PUR07097
CUST0783,2022-06-20,204.38,26,83620,2019-12-05,0,PUR07098
CUST0783,2020-10-08,41.56,26,83620,2019-12-05,0,PUR07099
CUST0783,2020-08-07,23.34,26,83620,2019-12-05,0,PUR07100
CUST0783,2023-07-07,418.36,26,83620,2019-12-05,0,PUR07101
CUST0784,2020-03-03,26.34,50,68874,2019-08-23,0,PUR07102
CUST0784,2023-11-19,159.73,50,68874,2019-08-23,0,PUR07103
CUST0784,2023-10-08,210.79,50,68874,2019-08-23,0,PUR07104
CUST0785,2022-10-21,224.81,37,69708,2020-10-31,0,PUR07105
CUST0785,2022-12-26,486.4,37,69708,2020-10-31,0,PUR07106
CUST0785,2022-09-08,236.23,37,69708,2020-10-31,0,PUR07107
CUST0785,2022-06-09,45.82,37,69708,2020-10-31,0,PUR07108
CUST0785,2023-06-26,91.41,37,69708,2020-10-31,0,PUR07109
CUST0785,2023-01-10,204.3,37,69708,2020-10-31,0,PUR07110
CUST0785,2023-05-19,308.82,37,69708,2020-10-31,0,PUR07111
CUST0785,2023-10-22,175.04,37,69708,2020-10-31,0,PUR07112
CUST0785,2023-07-21,30.62,37,69708,2020-10-31,0,PUR07113
CUST0785,2022-03-30,435.28,37,69708,2020-10-31,0,PUR07114
CUST0785,2023-11-15,448.56,37,69708,2020-10-31,0,PUR07115
CUST0785,2023-06-20,483.45,37,69708,2020-10-31,0,PUR07116
CUST0785,2023-08-23,122.61,37,69708,2020-10-31,0,PUR07117
CUST0785,2021-05-07,289.36,37,69708,2020-10-31,0,PUR07118
CUST0785,2021-08-22,253.78,37,69708,2020-10-31,0,PUR07119
CUST0785,2022-05-05,265.12,37,69708,2020-10-31,0,PUR07120
CUST0785,2023-01-24,313.61,37,69708,2020-10-31,0,PUR07121
CUST0785,2020-12-29,483.56,37,69708,2020-10-31,0,PUR07122
CUST0785,2022-02-04,67.48,37,69708,2020-10-31,0,PUR07123
CUST0785,2023-08-08,207.95,37,69708,2020-10-31,0,PUR07124
CUST0786,2020-07-20,423.14,30,94553,2019-03-26,0,PUR07125
CUST0786,2019-10-13,446.49,30,94553,2019-03-26,0,PUR07126
CUST0786,2023-12-18,22.31,30,94553,2019-03-26,0,PUR07127
CUST0786,2019-05-28,254.01,30,94553,2019-03-26,0,PUR07128
CUST0786,2021-02-03,256.61,30,94553,2019-03-26,0,PUR07129
CUST0786,2019-05-07,209.42,30,94553,2019-03-26,0,PUR07130
CUST0786,2022-03-27,188.4,30,94553,2019-03-26,0,PUR07131
CUST0786,2022-11-02,84.29,30,94553,2019-03-26,0,PUR07132
CUST0786,2023-06-30,264.61,30,94553,2019-03-26,0,PUR07133
CUST0786,2021-09-22,487.83,30,94553,2019-03-26,0,PUR07134
CUST0786,2022-08-20,156.27,30,94553,2019-03-26,0,PUR07135
CUST0786,2019-10-23,456.0,30,94553,2019-03-26,0,PUR07136
CUST0786,2020-05-28,127.35,30,94553,2019-03-26,0,PUR07137
CUST0786,2023-02-17,105.38,30,94553,2019-03-26,0,PUR07138
CUST0786,2020-11-14,158.16,30,94553,2019-03-26,0,PUR07139
CUST0786,2022-01-19,468.1,30,94553,2019-03-26,0,PUR07140
CUST0787,2021-03-02,266.73,45,88344,2018-09-18,0,PUR07141
CUST0787,2022-09-07,263.69,45,88344,2018-09-18,0,PUR07142
CUST0787,2019-10-08,110.14,45,88344,2018-09-18,0,PUR07143
CUST0788,2021-05-01,214.4,65,69138,2020-04-21,0,PUR07144
CUST0788,2023-06-14,225.99,65,69138,2020-04-21,0,PUR07145
CUST0788,2021-04-19,424.64,65,69138,2020-04-21,0,PUR07146
CUST0788,2022-02-08,207.83,65,69138,2020-04-21,0,PUR07147
CUST0788,2022-01-22,422.95,65,69138,2020-04-21,0,PUR07148
CUST0788,2023-07-24,197.29,65,69138,2020-04-21,0,PUR07149
CUST0788,2021-06-23,405.51,65,69138,2020-04-21,0,PUR07150
CUST0788,2021-02-16,494.57,65,69138,2020-04-21,0,PUR07151
CUST0788,2023-09-30,307.33,65,69138,2020-04-21,0,PUR07152
CUST0788,2023-03-28,496.84,65,69138,2020-04-21,0,PUR07153
